user_id,timestamp,ip_address,geo_location,device_type,browser,login_method,login_success,session_duration,is_suspicious,hour,day_of_week
user_47,2023-12-19 02:55:13,171.21.148.211,Germany,iPhone,Chrome,Password,1,158.54,0,2,1
user_44,2023-12-19 03:02:54,212.93.174.187,Brazil,UnknownDeviceX,UnknownBrowserY,Password,1,1087.82,1,3,1
user_42,2023-12-19 03:15:05,28.124.83.215,Germany,Linux,Edge,Password,1,806.05,0,3,1
user_24,2023-12-19 03:17:54,221.92.62.186,Japan,Mac,Safari,2FA,1,114.79,0,3,1
user_48,2023-12-19 03:22:55,213.188.177.221,Brazil,iPhone,Edge,SSO,1,1084.08,0,3,1
user_27,2023-12-19 03:31:23,167.32.2.151,Germany,Mac,Edge,Password,1,72.7,0,3,1
user_7,2023-12-19 03:35:02,106.37.214.92,USA,Windows,Chrome,SSO,1,170.59,0,3,1
user_44,2023-12-19 04:20:38,152.167.86.230,USA,Android,Safari,Password,1,357.25,0,4,1
user_22,2023-12-19 04:21:40,26.82.99.136,Brazil,iPhone,Firefox,Password,1,5.79,0,4,1
user_32,2023-12-19 04:28:47,53.151.161.65,India,iPhone,Safari,Password,1,38.44,0,4,1
user_21,2023-12-19 04:31:01,8.8.175.26,USA,Mac,Edge,Password,1,1327.2,0,4,1
user_41,2023-12-19 04:34:05,76.46.10.203,UAE,iPhone,Firefox,Password,0,0.0,0,4,1
user_9,2023-12-19 04:41:38,173.66.255.109,India,Android,Chrome,Password,1,310.49,0,4,1
user_44,2023-12-19 04:42:51,174.106.36.60,USA,Android,Firefox,2FA,1,57.17,0,4,1
user_15,2023-12-19 04:48:12,47.27.225.193,India,Mac,Chrome,Password,1,7.2,0,4,1
user_6,2023-12-19 05:07:57,63.86.30.12,USA,Windows,Chrome,2FA,1,439.84,0,5,1
user_42,2023-12-19 05:22:01,193.146.192.102,Australia,Windows,Brave,Password,1,7.49,0,5,1
user_50,2023-12-19 05:26:53,202.175.18.92,Brazil,Mac,Chrome,Password,1,933.1,0,5,1
user_26,2023-12-19 05:48:06,137.118.218.156,Brazil,Linux,Chrome,Password,1,230.64,0,5,1
user_21,2023-12-19 05:48:25,132.113.97.200,USA,iPhone,Edge,2FA,1,986.89,0,5,1
user_21,2023-12-19 05:56:06,96.239.97.229,UAE,iPhone,Firefox,Password,1,620.34,0,5,1
user_27,2023-12-19 06:02:23,187.14.62.238,USA,Mac,Firefox,Password,1,392.55,0,6,1
user_10,2023-12-19 06:20:01,131.104.178.119,USA,Android,Chrome,Password,1,238.61,0,6,1
user_18,2023-12-19 06:25:57,177.0.158.35,Russia,Android,Chrome,Biometric,1,275.7,0,6,1
user_28,2023-12-19 06:38:44,137.2.192.103,Russia,iPhone,Safari,Password,1,101.58,0,6,1
user_20,2023-12-19 06:39:34,175.180.238.187,Brazil,Windows,Firefox,Password,1,284.89,0,6,1
user_14,2023-12-19 06:45:48,184.142.70.223,India,iPhone,Edge,Biometric,1,121.0,0,6,1
user_7,2023-12-19 06:49:36,28.198.173.33,USA,Android,Firefox,Biometric,1,153.6,0,6,1
user_26,2023-12-19 06:53:07,206.142.200.54,UAE,Linux,Chrome,Biometric,1,540.5,0,6,1
user_9,2023-12-19 06:59:10,30.74.245.214,Russia,Mac,Firefox,SSO,1,303.51,0,6,1
user_20,2023-12-19 07:04:51,192.1.220.113,Russia,Windows,Safari,Password,1,1135.4,0,7,1
user_47,2023-12-19 07:05:19,183.19.246.226,Australia,Mac,Firefox,2FA,1,185.72,0,7,1
user_12,2023-12-19 07:05:20,194.143.21.71,USA,Mac,Edge,Password,1,345.63,0,7,1
user_45,2023-12-19 07:06:45,177.66.90.187,Brazil,Linux,Firefox,Password,1,57.06,0,7,1
user_19,2023-12-19 07:07:28,202.71.198.195,Brazil,iPhone,Safari,Password,1,662.23,0,7,1
user_37,2023-12-19 07:08:58,87.68.42.156,USA,Mac,Safari,2FA,1,214.14,0,7,1
user_6,2023-12-19 07:24:58,209.209.232.132,Australia,iPhone,Brave,Password,1,215.29,0,7,1
user_31,2023-12-19 07:30:00,163.0.69.130,Japan,Linux,Edge,Password,1,318.02,1,7,1
user_48,2023-12-19 07:35:39,62.125.238.206,Japan,Windows,Safari,Password,1,141.57,0,7,1
user_44,2023-12-19 07:53:31,202.104.15.173,Russia,Mac,Chrome,Password,1,866.51,0,7,1
user_4,2023-12-19 07:54:34,217.51.254.186,Australia,Linux,Edge,Biometric,0,0.0,0,7,1
user_39,2023-12-19 08:01:17,193.45.82.135,Germany,Android,Safari,2FA,1,262.26,0,8,1
user_3,2023-12-19 08:16:12,52.0.73.167,Germany,Android,Firefox,Password,0,0.0,0,8,1
user_29,2023-12-19 08:20:58,132.215.2.202,USA,Windows,Safari,SSO,0,0.0,1,8,1
user_50,2023-12-19 08:22:17,160.90.102.110,UAE,Android,Brave,Password,1,280.39,0,8,1
user_20,2023-12-19 08:22:40,99.198.139.104,UAE,Android,Safari,Biometric,1,429.4,0,8,1
user_13,2023-12-19 08:24:57,222.121.17.220,Japan,Mac,Chrome,Password,1,301.36,0,8,1
user_9,2023-12-19 08:28:13,194.152.89.80,Russia,iPhone,Chrome,SSO,1,146.07,0,8,1
user_2,2023-12-19 08:33:05,213.8.207.87,Australia,iPhone,Safari,Password,1,411.43,0,8,1
user_42,2023-12-19 08:42:21,204.56.219.165,USA,Mac,Chrome,Password,1,149.32,0,8,1
user_42,2023-12-19 08:43:08,117.60.87.58,India,Mac,Brave,Password,1,3.05,0,8,1
user_31,2023-12-19 08:50:50,176.108.235.95,Russia,Windows,Safari,Password,1,149.83,0,8,1
user_33,2023-12-19 08:52:39,25.58.96.211,UAE,Android,Chrome,2FA,0,0.0,0,8,1
user_47,2023-12-19 09:26:37,213.243.52.217,USA,Android,Firefox,2FA,1,400.08,0,9,1
user_18,2023-12-19 09:30:39,161.42.125.100,USA,Linux,Chrome,2FA,1,513.49,0,9,1
user_13,2023-12-19 09:33:23,216.198.84.160,Australia,Linux,Brave,2FA,1,316.09,0,9,1
user_47,2023-12-19 09:35:22,210.25.51.6,Japan,Mac,Edge,SSO,1,382.25,0,9,1
user_26,2023-12-19 09:43:59,87.158.170.123,Japan,Linux,Edge,Password,1,186.22,0,9,1
user_41,2023-12-19 09:52:04,218.202.218.8,Japan,iPhone,Safari,Password,1,54.76,0,9,1
user_34,2023-12-19 09:52:29,209.171.25.27,Brazil,Mac,Edge,Password,0,0.0,0,9,1
user_29,2023-12-19 09:53:43,207.225.8.100,Russia,iPhone,Brave,Password,1,78.41,0,9,1
user_42,2023-12-19 10:05:24,194.223.61.17,Australia,iPhone,Chrome,Biometric,1,488.19,0,10,1
user_13,2023-12-19 10:07:11,170.25.157.175,Japan,iPhone,Chrome,Password,1,527.85,0,10,1
user_21,2023-12-19 10:08:59,193.61.255.186,UAE,Windows,Firefox,Password,1,97.92,0,10,1
user_3,2023-12-19 10:21:02,211.199.91.168,Russia,Android,Edge,Password,1,13.61,0,10,1
user_46,2023-12-19 10:41:12,4.78.246.97,Germany,Android,Brave,Password,1,169.1,0,10,1
user_3,2023-12-19 10:42:18,183.224.89.190,Japan,Windows,Edge,Password,1,229.63,0,10,1
user_47,2023-12-19 10:43:55,194.127.136.109,Brazil,Linux,Safari,2FA,1,66.54,0,10,1
user_33,2023-12-19 10:50:16,138.200.47.153,Australia,iPhone,Edge,Password,1,697.43,0,10,1
user_32,2023-12-19 11:04:47,78.63.81.181,Germany,Linux,Firefox,Password,0,0.0,0,11,1
user_25,2023-12-19 11:09:17,64.62.78.157,Germany,Linux,Chrome,Password,1,19.62,0,11,1
user_13,2023-12-19 11:21:21,214.178.241.119,USA,iPhone,Edge,Password,1,622.04,0,11,1
user_43,2023-12-19 11:23:05,143.184.16.92,Australia,Mac,Edge,Password,1,114.88,0,11,1
user_50,2023-12-19 11:33:17,110.88.198.27,Australia,Linux,Edge,Password,1,89.93,0,11,1
user_19,2023-12-19 11:50:12,134.108.156.132,UAE,Windows,Firefox,Password,1,102.31,0,11,1
user_18,2023-12-19 11:50:52,155.237.88.82,Russia,iPhone,Chrome,2FA,1,31.98,0,11,1
user_9,2023-12-19 11:54:09,178.247.41.89,Russia,Linux,Brave,Password,1,82.94,0,11,1
user_38,2023-12-19 12:29:15,213.251.225.42,Germany,Mac,Brave,Biometric,1,334.97,0,12,1
user_25,2023-12-19 12:53:02,200.130.106.164,Germany,Linux,Brave,Password,1,137.5,0,12,1
user_17,2023-12-19 12:53:55,178.208.234.212,Japan,Android,Brave,Biometric,1,190.46,0,12,1
user_28,2023-12-19 13:12:44,178.33.109.23,Russia,Windows,Chrome,Password,1,205.6,0,13,1
user_26,2023-12-19 13:14:28,195.138.235.119,USA,Mac,Brave,Password,1,747.94,0,13,1
user_2,2023-12-19 13:20:34,219.253.116.60,India,Mac,Safari,Password,1,657.65,0,13,1
user_42,2023-12-19 13:23:02,194.124.158.211,Japan,Mac,Edge,Password,1,7.82,0,13,1
user_24,2023-12-19 13:33:34,222.120.93.108,Australia,iPhone,Firefox,Password,1,23.67,0,13,1
user_13,2023-12-19 13:35:04,40.48.96.252,Brazil,Linux,Brave,Password,1,271.1,0,13,1
user_35,2023-12-19 13:40:36,166.167.247.117,Germany,iPhone,Edge,2FA,1,7.71,0,13,1
user_13,2023-12-19 13:44:52,221.225.141.198,USA,Mac,Safari,SSO,1,175.73,0,13,1
user_18,2023-12-19 13:51:36,191.153.58.181,Japan,Windows,Firefox,Password,1,178.44,0,13,1
user_32,2023-12-19 13:57:07,36.76.138.209,Japan,Android,Edge,SSO,0,0.0,0,13,1
user_30,2023-12-19 14:14:07,215.101.168.76,Australia,Android,Safari,Biometric,1,422.0,0,14,1
user_7,2023-12-19 14:17:24,174.146.44.75,USA,Android,Edge,Password,1,500.17,0,14,1
user_46,2023-12-19 14:20:04,207.120.207.171,Russia,Android,Firefox,Biometric,1,148.41,0,14,1
user_35,2023-12-19 14:21:41,63.158.186.166,India,Mac,Safari,RetinaScan,1,205.93,1,14,1
user_47,2023-12-19 14:28:12,201.242.243.232,Australia,iPhone,Brave,2FA,1,79.15,0,14,1
user_30,2023-12-19 14:29:32,117.186.178.164,Australia,Windows,Brave,Biometric,1,676.23,0,14,1
user_39,2023-12-19 14:49:52,219.9.179.97,Australia,Mac,Edge,Password,1,88.48,0,14,1
user_18,2023-12-19 14:52:43,61.14.68.39,Australia,Linux,Edge,SSO,1,168.56,0,14,1
user_1,2023-12-19 15:14:27,118.106.69.67,Japan,Android,Edge,Password,1,103.52,0,15,1
user_12,2023-12-19 15:27:42,212.58.75.245,UAE,iPhone,Safari,Password,1,52.14,0,15,1
user_11,2023-12-19 15:30:45,32.34.88.183,USA,Windows,Safari,Password,1,38.08,0,15,1
user_6,2023-12-19 15:31:54,205.42.114.63,Japan,Windows,Edge,Password,1,196.84,0,15,1
user_30,2023-12-19 15:43:10,18.87.224.228,Japan,Windows,Chrome,Password,1,471.38,0,15,1
user_45,2023-12-19 15:49:30,195.19.137.150,Russia,Linux,Edge,2FA,1,162.87,0,15,1
user_17,2023-12-19 15:49:44,192.60.115.239,India,Mac,Firefox,Password,1,210.0,0,15,1
user_46,2023-12-19 15:55:15,196.105.1.192,Australia,Linux,Brave,2FA,1,102.53,0,15,1
user_47,2023-12-19 15:59:53,210.41.166.158,Japan,iPhone,Edge,2FA,1,440.57,0,15,1
user_40,2023-12-19 16:16:10,70.229.134.187,UAE,Mac,Edge,Password,1,78.41,0,16,1
user_27,2023-12-19 16:21:12,3.160.16.63,USA,Android,Edge,2FA,1,61.31,0,16,1
user_3,2023-12-19 16:22:38,167.112.7.157,Australia,Windows,Firefox,SSO,1,415.56,0,16,1
user_43,2023-12-19 16:34:44,99.84.31.115,USA,iPhone,Edge,2FA,1,44.69,0,16,1
user_8,2023-12-19 16:37:03,182.177.106.27,UAE,Windows,Edge,Password,1,110.85,0,16,1
user_3,2023-12-19 16:39:34,199.242.67.1,Australia,iPhone,Firefox,2FA,1,790.88,0,16,1
user_28,2023-12-19 16:46:46,173.198.71.212,Antarctica,Android,Edge,SSO,1,119.39,1,16,1
user_32,2023-12-19 16:53:48,197.227.148.76,Japan,Linux,Brave,Password,1,540.18,0,16,1
user_27,2023-12-19 16:55:32,104.238.175.245,UAE,iPhone,Firefox,Password,1,29.32,0,16,1
user_50,2023-12-19 17:14:54,21.110.204.136,India,Linux,Chrome,Password,1,250.74,0,17,1
user_24,2023-12-19 17:21:13,200.132.32.167,UAE,Linux,Firefox,2FA,1,170.13,0,17,1
user_33,2023-12-19 17:25:05,189.249.202.41,Australia,Windows,Firefox,2FA,1,236.64,0,17,1
user_31,2023-12-19 17:26:36,134.201.64.25,Japan,Windows,Brave,SSO,0,0.0,0,17,1
user_21,2023-12-19 17:31:25,216.81.111.73,Brazil,Windows,Chrome,2FA,1,38.42,0,17,1
user_13,2023-12-19 17:53:58,165.122.200.110,Japan,Android,Chrome,Password,1,432.73,0,17,1
user_35,2023-12-19 18:02:09,183.0.3.99,Russia,Android,Chrome,Password,1,122.05,0,18,1
user_40,2023-12-19 18:03:30,216.38.146.176,India,iPhone,Edge,Password,1,184.89,0,18,1
user_23,2023-12-19 18:41:06,3.141.186.69,India,Linux,Safari,Password,1,45.55,0,18,1
user_39,2023-12-19 18:42:08,96.122.233.56,Australia,iPhone,Chrome,Biometric,1,228.06,0,18,1
user_22,2023-12-19 18:48:40,67.175.239.240,UAE,Windows,Chrome,Password,1,172.82,0,18,1
user_33,2023-12-19 19:05:18,214.227.252.162,UAE,iPhone,Firefox,Password,1,139.14,0,19,1
user_25,2023-12-19 19:27:02,52.21.96.238,Australia,Linux,Chrome,SSO,1,4.15,0,19,1
user_13,2023-12-19 19:42:50,5.192.122.17,Japan,Android,Firefox,SSO,1,160.9,0,19,1
user_38,2023-12-19 19:43:33,215.18.224.207,USA,iPhone,Chrome,SSO,1,177.35,0,19,1
user_27,2023-12-19 19:57:28,154.204.10.65,Germany,Mac,Edge,Biometric,1,131.04,0,19,1
user_21,2023-12-19 20:07:06,163.189.194.39,Brazil,Android,Chrome,SSO,1,223.02,0,20,1
user_15,2023-12-19 20:23:20,128.102.137.84,Germany,Linux,Safari,SSO,1,55.28,0,20,1
user_25,2023-12-19 20:26:27,213.201.54.190,Russia,Linux,Firefox,SSO,1,308.91,0,20,1
user_34,2023-12-19 20:37:29,171.206.93.27,Russia,Mac,Firefox,Password,1,533.58,0,20,1
user_37,2023-12-19 20:38:55,22.223.113.245,Germany,Linux,Safari,SSO,1,587.66,0,20,1
user_40,2023-12-19 20:49:20,194.36.30.54,Australia,Android,Chrome,2FA,1,119.37,0,20,1
user_23,2023-12-19 20:56:37,146.220.155.21,Brazil,iPhone,Brave,Password,1,228.64,0,20,1
user_3,2023-12-19 21:09:19,184.69.254.128,UAE,Android,Edge,Password,1,242.04,0,21,1
user_21,2023-12-19 21:18:57,151.222.220.176,Japan,Windows,Chrome,Password,1,335.07,0,21,1
user_13,2023-12-19 21:18:58,136.110.251.212,Japan,Linux,Edge,Password,1,57.48,0,21,1
user_3,2023-12-19 21:58:55,156.222.226.219,UAE,Linux,Firefox,SSO,1,50.14,0,21,1
user_30,2023-12-19 21:59:03,63.58.194.41,Australia,Android,Safari,2FA,1,1233.09,0,21,1
user_43,2023-12-19 22:01:38,221.10.141.153,Germany,Mac,Safari,Password,1,41.41,0,22,1
user_41,2023-12-19 22:15:35,168.236.198.147,Japan,Linux,Brave,Password,1,293.15,0,22,1
user_5,2023-12-19 22:27:42,190.53.119.218,India,Linux,Chrome,Password,1,185.68,0,22,1
user_45,2023-12-19 22:52:06,17.63.244.14,India,iPhone,Chrome,2FA,1,15.92,0,22,1
user_1,2023-12-19 23:01:33,129.3.50.88,Brazil,Windows,Brave,2FA,1,297.24,0,23,1
user_22,2023-12-19 23:07:16,146.22.227.32,India,Windows,Brave,Password,1,620.4,0,23,1
user_34,2023-12-19 23:20:45,203.19.177.193,Japan,iPhone,Chrome,Biometric,1,188.31,0,23,1
user_11,2023-12-19 23:33:42,185.211.134.223,Germany,Mac,Brave,Password,1,158.9,0,23,1
user_33,2023-12-19 23:44:58,129.10.208.211,UAE,Mac,Firefox,Password,1,597.06,0,23,1
user_2,2023-12-19 23:47:23,65.185.9.201,Japan,Linux,Safari,Password,1,326.33,0,23,1
user_12,2023-12-19 23:55:02,193.91.45.130,Russia,iPhone,Chrome,SSO,1,249.6,0,23,1
user_29,2023-12-20 00:11:37,8.123.198.177,Brazil,iPhone,Brave,2FA,1,715.43,0,0,2
user_15,2023-12-20 00:18:59,153.23.216.115,Russia,Windows,Chrome,Biometric,1,280.88,0,0,2
user_50,2023-12-20 00:19:45,83.134.60.89,India,Linux,Safari,RetinaScan,1,226.23,1,0,2
user_2,2023-12-20 00:23:40,182.214.29.91,India,Windows,Brave,2FA,1,868.03,0,0,2
user_18,2023-12-20 00:46:56,204.112.167.170,Germany,iPhone,Firefox,Password,1,1134.07,0,0,2
user_42,2023-12-20 00:49:17,90.133.229.97,India,Android,Brave,Password,1,290.33,0,0,2
user_30,2023-12-20 00:52:30,203.103.115.170,USA,Mac,Firefox,Password,1,9.0,0,0,2
user_29,2023-12-20 00:59:30,18.227.252.243,Japan,iPhone,Firefox,Password,1,469.14,0,0,2
user_29,2023-12-20 01:00:01,195.214.165.123,Brazil,iPhone,Chrome,2FA,1,480.96,0,1,2
user_23,2023-12-20 01:03:25,131.0.225.46,USA,Linux,Safari,2FA,0,0.0,0,1,2
user_9,2023-12-20 01:14:48,97.42.125.77,USA,Mac,Chrome,2FA,1,184.17,0,1,2
user_9,2023-12-20 01:20:22,211.178.134.36,Japan,Mac,Chrome,SSO,1,348.69,0,1,2
user_18,2023-12-20 01:22:49,192.216.143.159,Brazil,Linux,Firefox,Password,0,0.0,0,1,2
user_42,2023-12-20 01:23:12,36.226.129.74,Australia,iPhone,Chrome,SSO,1,182.1,0,1,2
user_43,2023-12-20 01:25:01,213.84.186.199,UAE,Windows,Safari,SSO,1,1185.25,0,1,2
user_42,2023-12-20 01:31:13,147.170.178.211,Australia,Android,Edge,Password,1,249.74,0,1,2
user_27,2023-12-20 01:39:04,82.22.238.220,Germany,Windows,Brave,2FA,1,268.07,0,1,2
user_28,2023-12-20 01:42:30,213.27.167.147,UAE,Mac,Safari,Password,1,94.26,0,1,2
user_19,2023-12-20 01:51:43,141.106.122.177,Australia,Android,Safari,Password,1,223.17,0,1,2
user_38,2023-12-20 01:57:49,105.72.111.193,Antarctica,Windows,Safari,Password,1,95.11,1,1,2
user_7,2023-12-20 02:01:28,219.163.25.35,Brazil,Mac,Brave,2FA,1,322.51,0,2,2
user_46,2023-12-20 02:16:43,190.237.60.65,Australia,iPhone,Firefox,Password,1,763.01,0,2,2
user_48,2023-12-20 02:19:49,112.141.15.244,Germany,Mac,Firefox,Password,1,86.33,0,2,2
user_11,2023-12-20 02:32:58,149.30.2.41,UAE,iPhone,Chrome,2FA,1,430.61,0,2,2
user_43,2023-12-20 02:38:38,207.76.112.220,Australia,Mac,Brave,2FA,0,0.0,0,2,2
user_28,2023-12-20 02:48:16,32.148.105.124,UAE,Mac,Chrome,Password,1,57.35,0,2,2
user_35,2023-12-20 03:00:54,153.186.64.50,Japan,Windows,Brave,2FA,0,0.0,0,3,2
user_37,2023-12-20 03:13:05,190.170.118.220,Australia,Android,Firefox,Password,1,1083.69,0,3,2
user_5,2023-12-20 03:20:18,182.107.48.195,USA,Mac,Brave,SSO,1,16.85,0,3,2
user_25,2023-12-20 03:22:10,181.171.102.248,Australia,iPhone,Brave,Password,1,52.22,0,3,2
user_47,2023-12-20 03:25:10,152.229.30.49,Brazil,Linux,Safari,Password,1,98.16,0,3,2
user_35,2023-12-20 03:34:58,197.32.161.14,Japan,Linux,Brave,Password,1,87.69,0,3,2
user_22,2023-12-20 03:57:56,223.50.109.247,Australia,Android,Brave,Password,1,374.82,0,3,2
user_13,2023-12-20 03:58:22,111.55.129.1,USA,Mac,Chrome,2FA,1,9.63,0,3,2
user_32,2023-12-20 03:58:29,118.105.70.134,USA,Android,Edge,Biometric,1,55.95,0,3,2
user_20,2023-12-20 04:09:48,92.171.78.171,Japan,iPhone,Brave,Password,1,584.34,0,4,2
user_23,2023-12-20 04:13:39,180.143.204.40,UAE,Mac,Edge,Password,1,10.92,0,4,2
user_29,2023-12-20 04:22:45,113.104.165.109,India,UnknownDeviceX,UnknownBrowserY,Biometric,1,627.28,1,4,2
user_50,2023-12-20 04:23:48,12.48.71.193,India,Windows,Safari,Password,1,879.74,0,4,2
user_23,2023-12-20 04:25:18,72.36.38.216,USA,Android,Edge,Password,1,255.13,0,4,2
user_22,2023-12-20 04:32:40,205.150.164.178,Brazil,Windows,Brave,Password,1,669.91,0,4,2
user_13,2023-12-20 04:40:27,142.3.214.84,UAE,iPhone,Edge,SSO,1,31.35,0,4,2
user_49,2023-12-20 04:48:57,67.202.246.97,India,Android,Edge,Password,1,20.28,0,4,2
user_28,2023-12-20 04:57:34,138.138.188.50,Australia,Android,Firefox,Password,0,0.0,0,4,2
user_40,2023-12-20 05:01:52,208.17.138.78,Brazil,Android,Edge,Password,1,66.84,0,5,2
user_6,2023-12-20 05:04:36,189.72.15.64,Japan,iPhone,Brave,SSO,0,0.0,0,5,2
user_50,2023-12-20 05:13:07,199.38.199.177,Japan,iPhone,Safari,Password,1,489.56,0,5,2
user_33,2023-12-20 05:17:21,90.164.177.233,Brazil,Linux,Brave,Password,1,882.15,0,5,2
user_18,2023-12-20 05:20:43,195.130.97.186,Australia,iPhone,Safari,2FA,1,256.19,0,5,2
user_4,2023-12-20 05:23:42,40.16.138.204,USA,Android,Safari,Password,1,115.18,0,5,2
user_11,2023-12-20 05:29:30,189.119.50.12,Japan,Linux,Safari,2FA,1,1.7,0,5,2
user_31,2023-12-20 05:47:22,172.240.246.16,UAE,Mac,Brave,Password,1,33.91,0,5,2
user_18,2023-12-20 06:09:02,196.118.12.168,Germany,Linux,Chrome,Password,1,224.79,0,6,2
user_40,2023-12-20 06:22:51,139.155.223.239,Japan,Windows,Firefox,SSO,1,353.35,0,6,2
user_7,2023-12-20 06:28:02,151.49.117.24,Brazil,Linux,Firefox,2FA,1,735.29,0,6,2
user_22,2023-12-20 06:40:21,137.98.86.155,Japan,Linux,Edge,Password,1,370.46,0,6,2
user_38,2023-12-20 06:41:22,59.36.246.219,Brazil,Windows,Firefox,Password,1,103.27,0,6,2
user_10,2023-12-20 06:52:41,164.193.129.230,UAE,Mac,Firefox,Password,1,190.63,0,6,2
user_42,2023-12-20 06:58:15,199.91.180.116,Japan,Linux,Safari,Password,1,75.15,0,6,2
user_27,2023-12-20 07:06:10,216.231.21.102,Australia,Android,Chrome,Password,1,387.07,0,7,2
user_19,2023-12-20 07:08:15,222.88.208.75,India,Windows,Firefox,Biometric,1,261.73,0,7,2
user_14,2023-12-20 07:36:33,135.131.141.4,Japan,iPhone,Safari,2FA,1,131.8,0,7,2
user_10,2023-12-20 07:39:07,187.38.141.238,USA,Android,Brave,Password,1,206.6,0,7,2
user_46,2023-12-20 07:39:50,35.118.92.154,Germany,Mac,Firefox,Password,1,382.38,0,7,2
user_7,2023-12-20 07:49:16,205.108.218.198,Russia,Mac,Firefox,Password,1,894.39,0,7,2
user_29,2023-12-20 07:56:28,213.113.173.54,Russia,Android,Firefox,Password,1,357.5,0,7,2
user_3,2023-12-20 07:59:49,131.31.43.221,Russia,Windows,Safari,Password,1,18.1,0,7,2
user_16,2023-12-20 08:08:11,219.211.1.246,Japan,iPhone,Brave,Password,1,1284.5,0,8,2
user_26,2023-12-20 08:10:00,206.63.130.33,USA,Windows,Firefox,2FA,1,7.41,0,8,2
user_49,2023-12-20 08:10:32,151.185.29.216,Brazil,Windows,Firefox,2FA,1,71.84,0,8,2
user_26,2023-12-20 08:18:38,195.210.229.163,Australia,Windows,Brave,Password,1,492.59,0,8,2
user_23,2023-12-20 08:27:03,173.194.180.2,UAE,iPhone,Edge,Password,1,499.7,0,8,2
user_48,2023-12-20 08:27:39,144.56.230.201,USA,Linux,Edge,2FA,1,65.54,0,8,2
user_25,2023-12-20 08:34:03,3.230.94.203,UAE,Windows,Safari,2FA,1,874.39,0,8,2
user_7,2023-12-20 08:39:13,212.117.165.177,India,Linux,Brave,Password,1,682.78,0,8,2
user_43,2023-12-20 08:48:39,207.128.216.155,India,Android,Brave,Password,1,580.26,0,8,2
user_39,2023-12-20 08:49:09,85.114.92.119,India,Android,Brave,Password,1,83.09,0,8,2
user_37,2023-12-20 08:52:44,130.106.116.149,Australia,Android,Edge,Biometric,1,125.52,0,8,2
user_49,2023-12-20 09:01:35,61.137.244.250,Germany,Linux,Safari,Password,1,632.43,0,9,2
user_34,2023-12-20 09:04:38,7.48.70.102,USA,Linux,Edge,2FA,1,13.74,0,9,2
user_19,2023-12-20 09:07:35,64.103.88.46,UAE,Linux,Edge,Password,1,152.66,0,9,2
user_24,2023-12-20 09:09:01,142.11.158.206,Germany,Windows,Edge,Password,1,254.62,0,9,2
user_39,2023-12-20 09:11:26,140.194.96.105,UAE,Android,Firefox,2FA,1,273.81,0,9,2
user_2,2023-12-20 09:30:38,189.44.112.155,Brazil,Windows,Edge,Password,1,114.64,0,9,2
user_30,2023-12-20 09:42:01,45.242.241.176,Russia,Windows,Brave,2FA,0,0.0,0,9,2
user_44,2023-12-20 09:43:40,137.211.2.41,Brazil,Android,Safari,Password,1,289.95,0,9,2
user_42,2023-12-20 09:52:30,89.232.66.97,Australia,iPhone,Brave,Biometric,1,103.12,0,9,2
user_10,2023-12-20 10:03:35,29.177.92.68,India,Mac,Firefox,Password,1,95.01,0,10,2
user_16,2023-12-20 10:17:58,174.103.251.11,Australia,iPhone,Safari,2FA,1,425.7,0,10,2
user_30,2023-12-20 10:21:47,206.224.159.139,Brazil,Mac,Edge,Biometric,1,49.65,0,10,2
user_30,2023-12-20 10:23:04,197.126.92.53,UAE,Android,Firefox,2FA,1,509.25,0,10,2
user_15,2023-12-20 10:28:59,216.206.76.115,USA,Android,Brave,2FA,1,27.28,0,10,2
user_5,2023-12-20 10:30:28,143.105.255.166,Brazil,Linux,Chrome,SSO,1,142.53,0,10,2
user_41,2023-12-20 10:38:33,95.17.196.39,Japan,Mac,Brave,Password,1,113.72,0,10,2
user_21,2023-12-20 10:43:13,200.137.154.110,Australia,Mac,Brave,Password,1,201.61,0,10,2
user_28,2023-12-20 10:46:01,9.160.84.158,Russia,iPhone,Firefox,Password,1,126.89,0,10,2
user_49,2023-12-20 11:00:48,180.214.168.53,Germany,Linux,Safari,2FA,1,338.91,0,11,2
user_49,2023-12-20 11:13:56,155.190.244.189,Brazil,Linux,Brave,Password,1,104.22,0,11,2
user_45,2023-12-20 11:37:30,198.217.242.196,Brazil,Android,Chrome,Password,1,732.7,0,11,2
user_38,2023-12-20 11:41:05,75.80.179.147,Germany,Linux,Chrome,Password,1,819.07,0,11,2
user_31,2023-12-20 11:42:17,64.28.134.37,Russia,Windows,Brave,SSO,1,95.37,0,11,2
user_45,2023-12-20 11:50:10,211.186.48.168,India,Linux,Safari,Password,1,61.18,0,11,2
user_33,2023-12-20 11:58:52,67.160.26.34,Russia,Android,Brave,Password,1,428.86,0,11,2
user_25,2023-12-20 12:02:23,170.57.195.56,USA,Windows,Edge,SSO,1,913.39,0,12,2
user_50,2023-12-20 12:05:24,161.210.204.239,Australia,Windows,Safari,2FA,1,221.9,0,12,2
user_24,2023-12-20 12:18:31,158.152.147.163,Germany,Windows,Firefox,Password,1,298.91,0,12,2
user_13,2023-12-20 12:39:46,216.60.194.3,Germany,iPhone,Safari,SSO,1,1.32,0,12,2
user_13,2023-12-20 12:41:32,130.213.240.139,Japan,Mac,Firefox,2FA,0,0.0,0,12,2
